cycleId,launchOrder,pipelineLaneId,mode,graceSku,websiteSku,family,productGroupSlug,productGroupDisplayName,applicator,capacityMl,color,bestReferenceCandidatePath,absoluteReferencePath,expectedCanonicalFilename
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-MRL-MSLV-01,GBCyl9MtlRollMattSl,Cylinder,cylinder-9ml-clear-17-415-rollon,9 ml Clear Cylinder Roll-On Bottle,Metal Roller Ball,9,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-MRL-MSLV-01.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-MRL-MSLV-01.png,GB-CYL-CLR-9ML-MRL-MSLV-01__GBCyl9MtlRollMattSl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-DVA-FRS-46ML-T-38,GBDivaFrst46RdcrShnBlkTall,Diva,diva-46ml-frosted-18-415-reducer,46 ml Frosted Diva Reducer Bottle,Reducer,46,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-46ml-reducer/cap-on/GB-DVA-FRS-46ML-T-38.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/diva/diva-46ml-reducer/cap-on/GB-DVA-FRS-46ML-T-38.png,GB-DVA-FRS-46ML-T-38__GBDivaFrst46RdcrShnBlkTall__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-RND-FRS-78ML-RDC-LBLT,GBRndFrst78RdcrLBrwnLthr,Round,round-78ml-frosted-18-415-reducer,78 ml Frosted Round Reducer Bottle,Reducer,78,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/round/round-78ml-reducer/cap-on/GB-RND-FRS-78ML-RDC-LBLT.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/round/round-78ml-reducer/cap-on/GB-RND-FRS-78ML-RDC-LBLT.png,GB-RND-FRS-78ML-RDC-LBLT__GBRndFrst78RdcrLBrwnLthr__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CIR-FRS-50ML-ASP-MSLV,GBCrclFrst50AnSpMtSl,Circle,circle-50ml-frosted-18-415-antiquespray,50 ml Frosted Circle Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,50,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-50ml-vintage-bulb-sprayer/cap-on/GB-CIR-FRS-50ML-ASP-MSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-50ml-vintage-bulb-sprayer/cap-on/GB-CIR-FRS-50ML-ASP-MSLV.png,GB-CIR-FRS-50ML-ASP-MSLV__GBCrclFrst50AnSpMtSl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-ELG-FRS-60ML-ASP-GLD,GBElgFrst60AnSpGl,Elegant,elegant-60ml-frosted-18-415-antiquespray,60 ml Frosted Elegant Vintage Bulb Spray Bottle,Vintage Bulb Sprayer,60,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-vintage-bulb-sprayer/cap-on/GB-ELG-FRS-60ML-ASP-GLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-vintage-bulb-sprayer/cap-on/GB-ELG-FRS-60ML-ASP-GLD.png,GB-ELG-FRS-60ML-ASP-GLD__GBElgFrst60AnSpGl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-T-05,GBCyl9MtlRollPnkDot,Cylinder,cylinder-9ml-clear-17-415-rollon,9 ml Clear Cylinder Roll-On Bottle,Metal Roller Ball,9,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-T-05.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-T-05.png,GB-CYL-CLR-9ML-T-05__GBCyl9MtlRollPnkDot__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-T-06,GBCyl9MtlRollShBlk,Cylinder,cylinder-9ml-clear-17-415-rollon,9 ml Clear Cylinder Roll-On Bottle,Metal Roller Ball,9,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-T-06.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-T-06.png,GB-CYL-CLR-9ML-T-06__GBCyl9MtlRollShBlk__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-T-07,GBCyl9MtlRollShnGl,Cylinder,cylinder-9ml-clear-17-415-rollon,9 ml Clear Cylinder Roll-On Bottle,Metal Roller Ball,9,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-T-07.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-T-07.png,GB-CYL-CLR-9ML-T-07__GBCyl9MtlRollShnGl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-T-08,GBCyl9MtlRollShnSl,Cylinder,cylinder-9ml-clear-17-415-rollon,9 ml Clear Cylinder Roll-On Bottle,Metal Roller Ball,9,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-T-08.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-T-08.png,GB-CYL-CLR-9ML-T-08__GBCyl9MtlRollShnSl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-T-09,GBCyl9MtlRollSlDot,Cylinder,cylinder-9ml-clear-17-415-rollon,9 ml Clear Cylinder Roll-On Bottle,Metal Roller Ball,9,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-T-09.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-T-09.png,GB-CYL-CLR-9ML-T-09__GBCyl9MtlRollSlDot__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-T-10,GBCyl9MtlRollWht,Cylinder,cylinder-9ml-clear-17-415-rollon,9 ml Clear Cylinder Roll-On Bottle,Metal Roller Ball,9,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-T-10.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-CLR-9ML-T-10.png,GB-CYL-CLR-9ML-T-10__GBCyl9MtlRollWht__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-T-11,GBCyl9RollBlkDot,Cylinder,cylinder-9ml-clear-17-415-rollon,9 ml Clear Cylinder Roll-On Bottle,Plastic Roller Ball,9,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-CLR-9ML-T-11.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-CLR-9ML-T-11.png,GB-CYL-CLR-9ML-T-11__GBCyl9RollBlkDot__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-ELG-FRS-60ML-DRP-CPR,GBElgFrst60DrpCu,Elegant,elegant-60ml-frosted-18-415-dropper,60 ml Frosted Elegant Dropper Bottle,Dropper,60,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-dropper/cap-on/GB-ELG-FRS-60ML-DRP-CPR.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-dropper/cap-on/GB-ELG-FRS-60ML-DRP-CPR.png,GB-ELG-FRS-60ML-DRP-CPR__GBElgFrst60DrpCu__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,LB-CIR-FRS-50ML-LPM-MGLD,LBCrclFrst50LtnMtGl,Circle,circle-50ml-frosted-18-415-lotionpump,50 ml Frosted Circle Lotion Pump Bottle,Lotion Pump,50,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-50ml-lotion-pump/cap-on/LB-CIR-FRS-50ML-LPM-MGLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-50ml-lotion-pump/cap-on/LB-CIR-FRS-50ML-LPM-MGLD.png,LB-CIR-FRS-50ML-LPM-MGLD__LBCrclFrst50LtnMtGl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-T-15,GBCyl9RollPnkDot,Cylinder,cylinder-9ml-clear-17-415-rollon,9 ml Clear Cylinder Roll-On Bottle,Plastic Roller Ball,9,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-CLR-9ML-T-15.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-CLR-9ML-T-15.png,GB-CYL-CLR-9ML-T-15__GBCyl9RollPnkDot__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,LB-ELG-FRS-60ML-LPM-CPR,LBElgFrst60LtnCu,Elegant,elegant-60ml-frosted-18-415-lotionpump,60 ml Frosted Elegant Lotion Pump Bottle,Lotion Pump,60,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-lotion-pump/cap-on/LB-ELG-FRS-60ML-LPM-CPR.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-lotion-pump/cap-on/LB-ELG-FRS-60ML-LPM-CPR.png,LB-ELG-FRS-60ML-LPM-CPR__LBElgFrst60LtnCu__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,LB-CIR-FRS-50ML-LPM-SSLV,LBCrclFrst50LtnShnSl,Circle,circle-50ml-frosted-18-415-lotionpump,50 ml Frosted Circle Lotion Pump Bottle,Lotion Pump,50,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-50ml-lotion-pump/cap-on/LB-CIR-FRS-50ML-LPM-SSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-50ml-lotion-pump/cap-on/LB-CIR-FRS-50ML-LPM-SSLV.png,LB-CIR-FRS-50ML-LPM-SSLV__LBCrclFrst50LtnShnSl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-CLR-9ML-T-19,GBCyl9RollSlDot,Cylinder,cylinder-9ml-clear-17-415-rollon,9 ml Clear Cylinder Roll-On Bottle,Plastic Roller Ball,9,Clear,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-CLR-9ML-T-19.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-CLR-9ML-T-19.png,GB-CYL-CLR-9ML-T-19__GBCyl9RollSlDot__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,LB-ELG-FRS-60ML-LPM-SBLK,LBElgFrst60LtnShnBlk,Elegant,elegant-60ml-frosted-18-415-lotionpump,60 ml Frosted Elegant Lotion Pump Bottle,Lotion Pump,60,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-lotion-pump/cap-on/LB-ELG-FRS-60ML-LPM-SBLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-lotion-pump/cap-on/LB-ELG-FRS-60ML-LPM-SBLK.png,LB-ELG-FRS-60ML-LPM-SBLK__LBElgFrst60LtnShnBlk__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CIR-FRS-50ML-SPR-SBLK,GBCrclFrst50SpryShnBlk,Circle,circle-50ml-frosted-18-415-perfumespray,50 ml Frosted Circle Bottle,Perfume Spray Pump,50,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-50ml-perfume-spray-pump/cap-on/GB-CIR-FRS-50ML-SPR-SBLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-50ml-perfume-spray-pump/cap-on/GB-CIR-FRS-50ML-SPR-SBLK.png,GB-CIR-FRS-50ML-SPR-SBLK__GBCrclFrst50SpryShnBlk__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-BLU-9ML-SPR-GLD,GBCylBlu9SpryGl,Cylinder,cylinder-9ml-cobalt-blue-17-415-finemist,9 ml Cobalt Blue Cylinder Fine Mist Spray Bottle,Fine Mist Sprayer,9,Cobalt Blue,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-fine-mist-sprayer/cap-on/GB-CYL-BLU-9ML-SPR-GLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-fine-mist-sprayer/cap-on/GB-CYL-BLU-9ML-SPR-GLD.png,GB-CYL-BLU-9ML-SPR-GLD__GBCylBlu9SpryGl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-ELG-FRS-60ML-SPR-MGLD,GBElgFrst60SpryMtGl,Elegant,elegant-60ml-frosted-18-415-perfumespray,60 ml Frosted Elegant Bottle,Perfume Spray Pump,60,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-perfume-spray-pump/cap-on/GB-ELG-FRS-60ML-SPR-MGLD.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-perfume-spray-pump/cap-on/GB-ELG-FRS-60ML-SPR-MGLD.png,GB-ELG-FRS-60ML-SPR-MGLD__GBElgFrst60SpryMtGl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CIR-FRS-50ML-RDC-02,GBCrclFrst50RdcrLBrwnLthr,Circle,circle-50ml-frosted-18-415-reducer,50 ml Frosted Circle Reducer Bottle,Reducer,50,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-50ml-reducer/cap-on/GB-CIR-FRS-50ML-RDC-02.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-50ml-reducer/cap-on/GB-CIR-FRS-50ML-RDC-02.png,GB-CIR-FRS-50ML-RDC-02__GBCrclFrst50RdcrLBrwnLthr__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-BLU-9ML-SPR-TRQ,GBCylBlu9SpryTur,Cylinder,cylinder-9ml-cobalt-blue-17-415-finemist,9 ml Cobalt Blue Cylinder Fine Mist Spray Bottle,Fine Mist Sprayer,9,Cobalt Blue,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-fine-mist-sprayer/cap-on/GB-CYL-BLU-9ML-SPR-TRQ.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-fine-mist-sprayer/cap-on/GB-CYL-BLU-9ML-SPR-TRQ.png,GB-CYL-BLU-9ML-SPR-TRQ__GBCylBlu9SpryTur__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-ELG-FRS-60ML-SPR-SSLV,GBElgFrst60SpryShnSl,Elegant,elegant-60ml-frosted-18-415-perfumespray,60 ml Frosted Elegant Bottle,Perfume Spray Pump,60,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-perfume-spray-pump/cap-on/GB-ELG-FRS-60ML-SPR-SSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-perfume-spray-pump/cap-on/GB-ELG-FRS-60ML-SPR-SSLV.png,GB-ELG-FRS-60ML-SPR-SSLV__GBElgFrst60SpryShnSl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CIR-FRS-50ML-RDC-SBLK,GBCrclFrst50RdcrShnBlk,Circle,circle-50ml-frosted-18-415-reducer,50 ml Frosted Circle Reducer Bottle,Reducer,50,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-50ml-reducer/cap-on/GB-CIR-FRS-50ML-RDC-SBLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-50ml-reducer/cap-on/GB-CIR-FRS-50ML-RDC-SBLK.png,GB-CIR-FRS-50ML-RDC-SBLK__GBCrclFrst50RdcrShnBlk__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-BLU-9ML-MRL-BKDT,GBCylBlu9MtlRollBlkDot,Cylinder,cylinder-9ml-cobalt-blue-17-415-rollon,9 ml Cobalt Blue Cylinder Roll-On Bottle,Metal Roller Ball,9,Cobalt Blue,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-BLU-9ML-MRL-BKDT.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-metal-roller-ball/cap-on/GB-CYL-BLU-9ML-MRL-BKDT.png,GB-CYL-BLU-9ML-MRL-BKDT__GBCylBlu9MtlRollBlkDot__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-ELG-FRS-60ML-RDC-LBLT,GBElgFrst60RdcrLBrwnLthr,Elegant,elegant-60ml-frosted-18-415-reducer,60 ml Frosted Elegant Reducer Bottle,Reducer,60,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-reducer/cap-on/GB-ELG-FRS-60ML-RDC-LBLT.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-reducer/cap-on/GB-ELG-FRS-60ML-RDC-LBLT.png,GB-ELG-FRS-60ML-RDC-LBLT__GBElgFrst60RdcrLBrwnLthr__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CIR-FRS-50ML-RDC-WHT,GBCrclFrst50RdcrWht,Circle,circle-50ml-frosted-18-415-reducer,50 ml Frosted Circle Reducer Bottle,Reducer,50,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-50ml-reducer/cap-on/GB-CIR-FRS-50ML-RDC-WHT.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/circle/circle-50ml-reducer/cap-on/GB-CIR-FRS-50ML-RDC-WHT.png,GB-CIR-FRS-50ML-RDC-WHT__GBCrclFrst50RdcrWht__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-ELG-FRS-60ML-RDC-PKLT,GBElgFrst60RdcrPnkLthr,Elegant,elegant-60ml-frosted-18-415-reducer,60 ml Frosted Elegant Reducer Bottle,Reducer,60,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-reducer/cap-on/GB-ELG-FRS-60ML-RDC-PKLT.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-reducer/cap-on/GB-ELG-FRS-60ML-RDC-PKLT.png,GB-ELG-FRS-60ML-RDC-PKLT__GBElgFrst60RdcrPnkLthr__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-ELG-FRS-60ML-RDC-SBLK-T,GBElgFrst60RdcrShnBlkTall,Elegant,elegant-60ml-frosted-18-415-reducer,60 ml Frosted Elegant Reducer Bottle,Reducer,60,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-reducer/cap-on/GB-ELG-FRS-60ML-RDC-SBLK-T.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-reducer/cap-on/GB-ELG-FRS-60ML-RDC-SBLK-T.png,GB-ELG-FRS-60ML-RDC-SBLK-T__GBElgFrst60RdcrShnBlkTall__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-ELG-FRS-60ML-RDC-SSLV,GBElgFrst60RdcrShnSl,Elegant,elegant-60ml-frosted-18-415-reducer,60 ml Frosted Elegant Reducer Bottle,Reducer,60,Frosted,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-reducer/cap-on/GB-ELG-FRS-60ML-RDC-SSLV.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/elegant/elegant-60ml-reducer/cap-on/GB-ELG-FRS-60ML-RDC-SSLV.png,GB-ELG-FRS-60ML-RDC-SSLV__GBElgFrst60RdcrShnSl__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-BLU-9ML-ROL-MCPR,GBCylBlu9RollMattCu,Cylinder,cylinder-9ml-cobalt-blue-17-415-rollon,9 ml Cobalt Blue Cylinder Roll-On Bottle,Plastic Roller Ball,9,Cobalt Blue,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-BLU-9ML-ROL-MCPR.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-BLU-9ML-ROL-MCPR.png,GB-CYL-BLU-9ML-ROL-MCPR__GBCylBlu9RollMattCu__pdp-main__v001.png
cycle-01,1,grid-card-2000x2200,cap-on,GB-CYL-BLU-9ML-ROL-SBLK,GBCylBlu9RollShBlk,Cylinder,cylinder-9ml-cobalt-blue-17-415-rollon,9 ml Cobalt Blue Cylinder Roll-On Bottle,Plastic Roller Ball,9,Cobalt Blue,pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-BLU-9ML-ROL-SBLK.png,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cylinder/cylinder-9ml-plastic-roller-ball/cap-on/GB-CYL-BLU-9ML-ROL-SBLK.png,GB-CYL-BLU-9ML-ROL-SBLK__GBCylBlu9RollShBlk__pdp-main__v001.png
